% normalize=-1
% resample=no
% samplerate=44100
% version=0.64
% yaafedefinition=SpectralShapeStatistics blockSize=512 stepSize=512
1.279865e+02,7.424293e+01,1.740727e-02,-7.144328e+01
1.313221e+02,7.527606e+01,-5.274515e-02,-7.455323e+01
1.296550e+02,7.545469e+01,8.025497e-03,-7.074867e+01
1.298961e+02,7.571866e+01,-2.598867e-02,-7.031382e+01
1.307205e+02,7.307985e+01,-1.032196e-01,-8.113791e+01
1.288907e+02,7.663065e+01,1.910406e-02,-6.574832e+01
1.267389e+02,7.194380e+01,1.006626e-03,-7.696268e+01
1.262616e+02,7.290785e+01,3.635404e-02,-7.261706e+01
1.249890e+02,7.291891e+01,4.237291e-02,-6.999877e+01
1.300768e+02,7.169188e+01,-3.457091e-02,-8.527952e+01
1.290135e+02,7.381809e+01,-4.694811e-02,-7.494275e+01
1.310886e+02,7.628530e+01,-4.883452e-02,-7.075871e+01
1.312674e+02,7.625411e+01,-8.838710e-02,-7.115833e+01
1.283440e+02,7.603465e+01,-2.492057e-02,-6.654269e+01
1.298707e+02,7.258981e+01,7.212773e-03,-8.125391e+01
1.270361e+02,7.368049e+01,8.486505e-03,-7.146834e+01
1.248694e+02,7.452912e+01,8.230162e-02,-6.475627e+01
1.313652e+02,7.390247e+01,-5.804623e-03,-7.943194e+01
1.311770e+02,7.281030e+01,-5.946895e-02,-8.316216e+01
1.304971e+02,7.195475e+01,-4.364112e-02,-8.510839e+01
1.294010e+02,7.559622e+01,-1.618193e-02,-6.978761e+01
1.313194e+02,7.304800e+01,-5.909846e-02,-8.257804e+01
1.260805e+02,7.252684e+01,4.618339e-02,-7.347982e+01
1.235536e+02,7.791853e+01,3.939110e-02,-5.384943e+01
1.298240e+02,7.511095e+01,2.214719e-02,-7.213937e+01
1.252056e+02,7.328635e+01,8.636857e-02,-6.929683e+01
1.268108e+02,7.519264e+01,9.235145e-03,-6.630526e+01
1.263946e+02,7.511144e+01,7.443841e-02,-6.581959e+01
1.281825e+02,7.273221e+01,2.780607e-04,-7.706664e+01
1.310153e+02,7.471166e+01,-6.514764e-02,-7.584157e+01
1.233864e+02,7.362019e+01,8.440346e-02,-6.485460e+01
1.318300e+02,7.105199e+01,-8.579641e-02,-9.210606e+01
1.289143e+02,7.250369e+01,3.349078e-02,-7.950814e+01
1.229690e+02,7.568320e+01,9.573633e-02,-5.846563e+01
1.298702e+02,7.645628e+01,-4.621410e-02,-6.802203e+01
1.301394e+02,7.245837e+01,-7.238105e-02,-8.219644e+01
1.319533e+02,7.281662e+01,-9.487283e-02,-8.492314e+01
1.305483e+02,7.479889e+01,-3.216301e-02,-7.461295e+01
1.273497e+02,7.229381e+01,3.116050e-02,-7.697830e+01
1.267647e+02,7.438019e+01,-1.881527e-02,-6.877166e+01
1.286152e+02,7.678211e+01,-2.946194e-02,-6.482190e+01
1.252187e+02,7.453398e+01,4.264525e-02,-6.547724e+01
1.254136e+02,7.428268e+01,2.470085e-02,-6.652351e+01
1.288878e+02,7.672119e+01,2.165276e-02,-6.549391e+01
1.292320e+02,7.624840e+01,-2.457072e-02,-6.752009e+01
1.258249e+02,7.162862e+01,3.303084e-02,-7.618102e+01
1.296420e+02,7.477879e+01,-5.075306e-02,-7.288245e+01
1.281684e+02,7.508546e+01,-6.944608e-02,-6.912019e+01
1.241814e+02,7.540474e+01,3.684184e-02,-6.119561e+01
1.309645e+02,7.622147e+01,-3.313674e-02,-7.074632e+01
1.319767e+02,7.404027e+01,-8.500998e-02,-8.024729e+01
1.289971e+02,7.701062e+01,-2.197029e-02,-6.485253e+01
1.347370e+02,7.246973e+01,-1.293300e-01,-9.284298e+01
1.255219e+02,7.361490e+01,2.690583e-02,-6.883830e+01
1.228594e+02,7.336008e+01,5.870987e-02,-6.464829e+01
1.286159e+02,7.708384e+01,-2.618743e-02,-6.397306e+01
1.292581e+02,7.461759e+01,-2.146984e-02,-7.269454e+01
1.291460e+02,7.434374e+01,-2.444498e-02,-7.340298e+01
1.219169e+02,7.393761e+01,6.835244e-02,-6.139196e+01
1.297734e+02,7.413199e+01,-4.808402e-02,-7.533640e+01
1.320224e+02,7.614055e+01,-6.881316e-02,-7.296506e+01
1.351280e+02,7.255867e+01,-4.398609e-02,-9.347242e+01
1.290774e+02,7.529621e+01,-4.110151e-02,-7.010791e+01
1.279279e+02,7.538751e+01,3.014672e-02,-6.775379e+01
1.313017e+02,7.243673e+01,-6.398087e-02,-8.500735e+01
1.249351e+02,7.559333e+01,2.097469e-02,-6.189277e+01
1.232217e+02,7.556131e+01,-1.940880e-04,-5.920528e+01
1.272127e+02,7.284852e+01,1.922711e-02,-7.466521e+01
1.274974e+02,7.317381e+01,2.888115e-02,-7.410977e+01
1.329514e+02,7.269719e+01,-5.332641e-02,-8.771509e+01
1.294775e+02,7.406199e+01,-1.444450e-03,-7.499305e+01
1.250035e+02,7.206217e+01,7.444730e-02,-7.296478e+01
1.223450e+02,7.616918e+01,7.934387e-02,-5.624533e+01
1.285429e+02,7.465162e+01,-1.118145e-01,-7.117070e+01
1.283252e+02,7.569640e+01,-5.392809e-02,-6.754769e+01
1.294658e+02,7.254305e+01,-5.806027e-02,-8.052924e+01
1.318502e+02,7.493620e+01,-9.698144e-02,-7.668712e+01
1.286907e+02,7.386258e+01,-4.978692e-02,-7.413469e+01
1.284315e+02,7.541701e+01,9.010856e-02,-6.861472e+01
1.329009e+02,7.523600e+01,-7.326454e-02,-7.779235e+01
1.248119e+02,7.579352e+01,4.771978e-02,-6.112804e+01
1.252732e+02,7.290453e+01,6.291925e-02,-7.065104e+01
1.313498e+02,7.130728e+01,-3.151804e-02,-8.987157e+01
1.261882e+02,7.538443e+01,4.416166e-02,-6.469744e+01
1.367359e+02,7.496609e+01,-9.393607e-02,-8.698440e+01
1.267362e+02,7.427796e+01,4.516455e-02,-6.899689e+01
1.233619e+02,7.249012e+01,1.070928e-01,-6.829996e+01
1.325442e+02,7.356715e+01,-6.836660e-02,-8.330406e+01
1.242172e+02,7.269044e+01,5.625640e-02,-6.931967e+01
1.296741e+02,7.402598e+01,1.075481e-02,-7.555284e+01
1.315946e+02,7.255039e+01,-7.495790e-02,-8.513131e+01
1.271229e+02,7.262840e+01,3.347971e-02,-7.526985e+01
1.303542e+02,7.285448e+01,-9.209629e-02,-8.126954e+01
1.281514e+02,7.481309e+01,-5.818268e-03,-6.997914e+01
1.292079e+02,7.247268e+01,-2.326406e-02,-8.025006e+01
1.343999e+02,7.498339e+01,-5.927002e-02,-8.184612e+01
1.297638e+02,7.446309e+01,-9.279815e-03,-7.420688e+01
1.281977e+02,7.486261e+01,1.075683e-02,-6.987801e+01
1.255617e+02,7.337259e+01,1.424511e-02,-6.967194e+01
1.285020e+02,7.403808e+01,-1.103265e-02,-7.314898e+01
1.290708e+02,7.474322e+01,1.671072e-02,-7.191183e+01
1.314425e+02,7.509780e+01,-2.788830e-02,-7.536921e+01
1.292111e+02,7.502559e+01,-7.582801e-02,-7.120942e+01
1.268059e+02,7.350187e+01,-2.013813e-02,-7.158639e+01
1.330462e+02,7.362884e+01,-4.761864e-02,-8.406300e+01
1.294593e+02,7.470728e+01,9.808759e-03,-7.277766e+01
1.204831e+02,7.322154e+01,1.467607e-01,-6.093590e+01
1.267089e+02,7.336038e+01,7.681169e-03,-7.190690e+01
1.290414e+02,7.172354e+01,-5.970904e-03,-8.281795e+01
1.327681e+02,7.546521e+01,-7.238456e-02,-7.672048e+01
1.216007e+02,7.375098e+01,7.365338e-02,-6.132691e+01
1.332332e+02,7.362351e+01,-6.101955e-02,-8.455740e+01
1.291150e+02,7.298542e+01,1.428716e-02,-7.807574e+01
1.275149e+02,7.205020e+01,-2.004094e-02,-7.818549e+01
1.201207e+02,7.367171e+01,1.204441e-01,-5.907099e+01
1.353633e+02,7.437791e+01,-1.320200e-01,-8.630542e+01
1.252758e+02,6.992041e+01,-3.190277e-02,-8.152445e+01
1.272862e+02,7.545659e+01,3.614412e-02,-6.640871e+01
1.250845e+02,7.166702e+01,1.501021e-01,-7.439939e+01
1.274911e+02,7.519932e+01,2.411212e-02,-6.755440e+01
1.256613e+02,7.428269e+01,7.339161e-02,-6.703737e+01
1.276689e+02,7.437749e+01,-1.949788e-02,-7.045349e+01
1.268420e+02,7.527487e+01,5.764167e-03,-6.609525e+01
1.341120e+02,7.556061e+01,-8.232894e-02,-7.914181e+01
1.280061e+02,7.368799e+01,2.464754e-02,-7.337375e+01
1.285581e+02,7.434116e+01,-2.608121e-02,-7.225259e+01
1.263320e+02,7.454953e+01,-5.004215e-02,-6.741726e+01
1.240393e+02,7.198995e+01,1.325699e-01,-7.129468e+01
1.306866e+02,7.444815e+01,4.171417e-04,-7.603359e+01
1.264037e+02,7.374770e+01,4.738907e-03,-7.000548e+01
1.341684e+02,7.476372e+01,-9.712626e-02,-8.219749e+01
1.323770e+02,7.336457e+01,-7.842967e-02,-8.358359e+01
1.262543e+02,7.402022e+01,4.582603e-03,-6.887816e+01
1.210601e+02,7.403007e+01,4.326683e-02,-5.967458e+01
1.324753e+02,7.468859e+01,-1.204878e-01,-7.886478e+01
1.211369e+02,7.516951e+01,1.535529e-01,-5.680283e+01
1.299721e+02,7.470137e+01,-6.750507e-02,-7.378806e+01
1.327383e+02,7.423804e+01,-6.287199e-02,-8.108886e+01
1.284539e+02,7.613025e+01,-6.172459e-02,-6.642895e+01
1.329356e+02,7.488272e+01,-7.755014e-02,-7.913028e+01
1.315733e+02,7.274541e+01,-6.025261e-02,-8.434991e+01
1.219055e+02,7.463095e+01,5.213331e-02,-5.946001e+01
1.246578e+02,7.164045e+01,9.449869e-02,-7.372997e+01
1.300402e+02,7.504371e+01,-2.258758e-02,-7.276529e+01
1.254052e+02,7.300885e+01,4.785329e-02,-7.053652e+01
1.319550e+02,7.378802e+01,-6.925371e-02,-8.113190e+01
1.285738e+02,7.281530e+01,-8.770847e-02,-7.757832e+01
1.314328e+02,7.494158e+01,-5.178131e-02,-7.591379e+01
1.303723e+02,7.636468e+01,6.377539e-03,-6.916636e+01
1.276025e+02,7.535365e+01,-2.755912e-03,-6.730017e+01
1.258722e+02,7.683103e+01,-1.637134e-02,-6.007735e+01
1.276717e+02,7.485169e+01,-2.242880e-02,-6.887548e+01
1.290164e+02,7.453057e+01,-8.910967e-02,-7.252943e+01
1.272150e+02,7.336741e+01,-3.558012e-02,-7.291815e+01
1.287379e+02,7.432983e+01,-2.233842e-02,-7.261073e+01
1.284476e+02,7.383810e+01,2.218568e-02,-7.369845e+01
1.347243e+02,7.069237e+01,-9.195747e-02,-1.012377e+02
1.250153e+02,7.609253e+01,6.976116e-02,-6.069448e+01
1.266142e+02,7.360848e+01,7.212044e-02,-7.090053e+01
1.304241e+02,7.443165e+01,-5.321483e-02,-7.564860e+01
1.256203e+02,7.486227e+01,2.495296e-02,-6.519327e+01
1.307171e+02,7.301140e+01,-5.709035e-02,-8.142847e+01
1.223533e+02,7.626217e+01,1.025089e-01,-5.603043e+01
1.276755e+02,7.604370e+01,6.689865e-04,-6.530280e+01
1.278054e+02,7.622088e+01,5.883765e-03,-6.503251e+01
1.324690e+02,7.484521e+01,-5.415868e-02,-7.828054e+01
1.312818e+02,7.650875e+01,-3.002460e-02,-7.040456e+01
1.266168e+02,7.166196e+01,3.830651e-02,-7.779283e+01
1.335850e+02,7.556127e+01,-1.525642e-01,-7.800056e+01
1.267398e+02,7.318841e+01,5.084095e-02,-7.259310e+01
1.279875e+02,7.457501e+01,-2.606012e-02,-7.036071e+01
1.313461e+02,7.541820e+01,-5.325946e-02,-7.409234e+01
1.296185e+02,7.212477e+01,-1.140231e-01,-8.244500e+01
1.288407e+02,7.324186e+01,-1.187022e-03,-7.654845e+01
1.253317e+02,7.365314e+01,1.340795e-02,-6.830978e+01
1.291675e+02,7.471284e+01,6.091909e-02,-7.217231e+01
1.244948e+02,7.683083e+01,8.432050e-02,-5.787456e+01
1.297053e+02,7.535991e+01,2.235059e-02,-7.110555e+01
1.246885e+02,7.388482e+01,8.454913e-02,-6.642525e+01
1.295887e+02,7.406271e+01,-2.500609e-02,-7.523375e+01
1.264506e+02,7.353751e+01,6.033129e-02,-7.080791e+01
1.289590e+02,7.485548e+01,-8.269267e-02,-7.136050e+01
1.304202e+02,7.532844e+01,-6.889752e-02,-7.261121e+01
1.241955e+02,7.352232e+01,9.579701e-02,-6.663897e+01
1.245853e+02,7.225166e+01,1.103697e-02,-7.147179e+01
1.318188e+02,7.558945e+01,-3.206671e-02,-7.444428e+01
1.270714e+02,7.468668e+01,4.660695e-03,-6.835391e+01
1.295544e+02,7.438115e+01,-7.785657e-02,-7.411571e+01
1.243256e+02,7.361313e+01,4.993967e-02,-6.656853e+01
1.286627e+02,7.289791e+01,-2.708837e-02,-7.750564e+01
1.307758e+02,7.209282e+01,-8.537519e-02,-8.519436e+01
1.227662e+02,7.628335e+01,1.265446e-01,-5.650062e+01
1.290225e+02,7.407066e+01,-2.484836e-02,-7.403932e+01
1.284825e+02,7.526882e+01,-4.045149e-02,-6.910627e+01
1.327527e+02,7.220109e+01,-5.017710e-02,-8.930195e+01
1.290763e+02,7.335261e+01,-2.510722e-02,-7.671102e+01
1.314109e+02,7.535895e+01,-6.539422e-02,-7.442949e+01
1.271957e+02,7.558814e+01,-1.034579e-02,-6.583837e+01
1.266535e+02,7.336077e+01,-1.162123e-02,-7.186333e+01
1.258561e+02,7.710348e+01,6.231764e-02,-5.937770e+01
1.258209e+02,7.455611e+01,5.806287e-03,-6.643355e+01
1.303092e+02,7.403767e+01,-1.625451e-02,-7.677239e+01
1.254078e+02,7.441539e+01,2.398239e-02,-6.616891e+01
1.380067e+02,7.389450e+01,-1.903104e-01,-9.436945e+01
1.253589e+02,7.302077e+01,2.627577e-02,-7.037233e+01
1.226900e+02,7.573738e+01,8.276018e-02,-5.782254e+01
1.292390e+02,7.589495e+01,-8.822843e-03,-6.860954e+01
1.250336e+02,7.337830e+01,9.926062e-02,-6.855886e+01
1.355589e+02,7.337563e+01,-1.261495e-01,-9.087309e+01
1.297582e+02,7.347453e+01,-3.246137e-02,-7.760750e+01
1.282152e+02,7.345478e+01,-2.957094e-03,-7.459314e+01
1.315159e+02,7.287551e+01,-5.023513e-02,-8.368697e+01
1.290757e+02,7.598992e+01,-3.505710e-02,-6.799336e+01
1.358364e+02,7.251473e+01,-1.346761e-01,-9.538129e+01
1.318948e+02,7.508132e+01,-8.775175e-02,-7.629508e+01
1.242109e+02,7.442348e+01,8.183925e-02,-6.394402e+01
1.240149e+02,7.341493e+01,1.101319e-01,-6.665638e+01
1.286394e+02,7.191585e+01,2.675669e-02,-8.113102e+01
1.313356e+02,7.259108e+01,-1.532330e-02,-8.449739e+01
1.295556e+02,7.808720e+01,-4.376076e-02,-6.278669e+01
1.278294e+02,7.795400e+01,5.512669e-02,-6.032464e+01
1.249598e+02,7.287945e+01,4.756096e-02,-7.008716e+01
1.291819e+02,7.440213e+01,7.671066e-03,-7.321100e+01
1.269397e+02,7.403601e+01,3.976262e-02,-7.015785e+01
1.277759e+02,7.306113e+01,1.834319e-02,-7.505935e+01
1.254530e+02,7.468377e+01,5.682222e-02,-6.537069e+01
1.252540e+02,7.519718e+01,3.455816e-02,-6.358503e+01
1.244076e+02,7.258726e+01,4.712245e-02,-7.000076e+01
1.324838e+02,7.146244e+01,-3.676300e-02,-9.189097e+01
1.221521e+02,7.368513e+01,3.822512e-02,-6.249305e+01
1.337392e+02,7.512770e+01,-7.759972e-02,-7.990664e+01
1.274774e+02,7.419384e+01,3.117318e-02,-7.063010e+01
1.278267e+02,7.183234e+01,-5.471974e-02,-7.968900e+01
1.299671e+02,7.390300e+01,-7.896842e-02,-7.656522e+01
1.280373e+02,7.858015e+01,-5.042886e-03,-5.908252e+01
1.216104e+02,7.171291e+01,1.110896e-01,-6.743287e+01
1.309231e+02,7.339600e+01,-9.471901e-02,-8.038332e+01
1.279405e+02,7.376581e+01,3.313658e-02,-7.297649e+01
1.286646e+02,7.369512e+01,-4.640299e-02,-7.458719e+01
1.340266e+02,7.398500e+01,-1.214520e-01,-8.482803e+01
1.260249e+02,7.629995e+01,-1.326934e-02,-6.182945e+01
1.309863e+02,7.515522e+01,-1.189875e-01,-7.423418e+01
1.298943e+02,7.404430e+01,-6.161379e-02,-7.588980e+01
1.221081e+02,7.487324e+01,1.418092e-01,-5.909656e+01
1.244391e+02,7.243233e+01,6.912536e-03,-7.061425e+01
1.292818e+02,7.168583e+01,-5.760550e-02,-8.351159e+01
1.268177e+02,7.369978e+01,2.039395e-02,-7.101111e+01
1.308397e+02,7.196215e+01,-4.055707e-02,-8.585439e+01
1.224880e+02,7.294844e+01,8.374302e-02,-6.525247e+01
1.251978e+02,7.540212e+01,3.080203e-02,-6.289955e+01
1.275710e+02,7.384362e+01,-2.574504e-02,-7.201998e+01
1.303289e+02,7.309476e+01,-8.844097e-03,-8.025494e+01
1.307577e+02,7.569729e+01,-3.716582e-02,-7.205833e+01
1.343336e+02,7.478577e+01,-1.649098e-01,-8.238301e+01
1.219102e+02,7.314281e+01,1.006340e-01,-6.364537e+01
1.345816e+02,7.393410e+01,-1.435856e-01,-8.627190e+01
1.289315e+02,7.536187e+01,-1.124463e-02,-6.966666e+01
1.207499e+02,7.541878e+01,9.430378e-02,-5.558278e+01
1.258699e+02,7.322044e+01,2.323758e-02,-7.076314e+01
1.285402e+02,7.428069e+01,2.890478e-03,-7.244511e+01
1.282524e+02,7.507754e+01,-1.266268e-03,-6.932129e+01
1.334506e+02,7.484082e+01,-8.829119e-02,-8.034515e+01
1.258076e+02,7.545114e+01,2.016810e-02,-6.382005e+01
1.329371e+02,7.690583e+01,-5.733326e-02,-7.221183e+01
1.319260e+02,7.210552e+01,-5.920215e-02,-8.782461e+01
1.307615e+02,7.367085e+01,-4.479193e-02,-7.896330e+01
1.240254e+02,7.299884e+01,9.893636e-02,-6.794348e+01
1.278291e+02,7.416112e+01,-3.923217e-02,-7.145880e+01
1.292817e+02,7.466855e+01,-4.234395e-02,-7.256294e+01
1.274630e+02,7.495661e+01,4.502250e-02,-6.821244e+01
1.320722e+02,7.664650e+01,-2.819352e-02,-7.142422e+01
1.246769e+02,7.526565e+01,7.782732e-02,-6.237574e+01
1.350408e+02,7.400433e+01,-9.970990e-02,-8.703825e+01
1.318243e+02,7.623586e+01,-7.615380e-02,-7.230696e+01
1.256583e+02,7.504564e+01,-1.819744e-02,-6.470106e+01
1.289581e+02,7.291158e+01,2.669180e-02,-7.803752e+01
1.236886e+02,7.228171e+01,1.348414e-01,-6.957004e+01
1.230799e+02,7.453173e+01,1.306898e-01,-6.171984e+01
1.300774e+02,7.489387e+01,-1.252051e-01,-7.332893e+01
1.294045e+02,7.438381e+01,-4.407127e-02,-7.373408e+01
1.294821e+02,7.670067e+01,-1.134642e-02,-6.660136e+01
1.269918e+02,7.489073e+01,-2.345010e-02,-6.757185e+01
1.241000e+02,7.342668e+01,2.953930e-03,-6.677605e+01
1.247991e+02,7.382961e+01,6.769093e-02,-6.676997e+01
1.305467e+02,7.285683e+01,-1.042592e-01,-8.167571e+01
1.249814e+02,7.274473e+01,5.734788e-03,-7.055726e+01
1.331247e+02,7.582939e+01,-7.796918e-02,-7.618438e+01
1.275945e+02,7.562312e+01,6.977973e-02,-6.644093e+01
1.276901e+02,7.641552e+01,1.126815e-02,-6.430997e+01
1.277206e+02,7.261477e+01,-3.719796e-02,-7.658526e+01
1.181246e+02,7.629904e+01,1.646340e-01,-4.964840e+01
1.249473e+02,7.725359e+01,7.794442e-02,-5.759616e+01
1.232247e+02,7.259006e+01,7.717209e-02,-6.771697e+01
1.274325e+02,7.205130e+01,3.891288e-02,-7.795052e+01
1.285505e+02,7.119989e+01,-1.301618e-02,-8.381989e+01
1.279088e+02,7.339861e+01,-4.726823e-02,-7.415227e+01
1.290195e+02,7.540080e+01,8.204957e-03,-6.965599e+01
1.291747e+02,7.466685e+01,-1.152268e-02,-7.237556e+01
1.223066e+02,7.460662e+01,1.228393e-01,-6.018088e+01
1.270922e+02,7.646633e+01,1.497934e-02,-6.309297e+01
1.230895e+02,7.476749e+01,1.486834e-01,-6.107056e+01
1.261831e+02,7.342391e+01,-8.082681e-03,-7.064979e+01
1.315469e+02,7.611619e+01,-2.568948e-02,-7.217078e+01
1.366691e+02,7.313313e+01,-1.520366e-01,-9.460696e+01
1.243142e+02,7.244743e+01,5.981568e-02,-7.027977e+01
1.314718e+02,7.373409e+01,-1.182537e-02,-8.032724e+01
1.348704e+02,7.548710e+01,-7.133791e-02,-8.088326e+01
1.292345e+02,7.517886e+01,-6.760977e-02,-7.084526e+01
1.304971e+02,7.151901e+01,1.794063e-02,-8.697056e+01
1.221349e+02,7.511349e+01,1.154103e-01,-5.849321e+01
1.284563e+02,7.494165e+01,2.363547e-02,-7.009783e+01
1.265323e+02,7.425968e+01,8.386462e-02,-6.864157e+01
1.230701e+02,7.488173e+01,7.650738e-02,-6.068457e+01
1.300852e+02,7.525509e+01,-5.341759e-02,-7.222506e+01
1.318294e+02,7.466084e+01,-4.117527e-02,-7.759934e+01
1.300447e+02,7.541434e+01,-1.323444e-02,-7.158589e+01
1.362901e+02,7.612710e+01,-1.182844e-01,-8.151966e+01
1.330007e+02,7.181330e+01,-1.446685e-01,-9.154125e+01
1.298865e+02,7.615959e+01,-7.082960e-02,-6.892516e+01
1.312299e+02,7.317301e+01,-6.061215e-02,-8.187886e+01
1.306710e+02,7.272332e+01,-1.848031e-02,-8.244949e+01
1.233536e+02,7.497903e+01,1.519188e-01,-6.090827e+01
1.290525e+02,7.481233e+01,-2.193923e-02,-7.169161e+01
1.310509e+02,7.219172e+01,-7.603922e-02,-8.543743e+01
1.258636e+02,7.636463e+01,4.837395e-02,-6.135798e+01
1.309968e+02,7.525437e+01,-2.304791e-02,-7.394102e+01
1.253400e+02,7.277030e+01,4.277367e-02,-7.119130e+01
1.335373e+02,7.483378e+01,-9.553870e-02,-8.058020e+01
1.265164e+02,7.238291e+01,7.213171e-02,-7.485105e+01
1.261738e+02,7.347142e+01,5.049426e-02,-7.054642e+01
1.288325e+02,7.496416e+01,1.069532e-02,-7.074164e+01
1.308026e+02,7.394385e+01,-6.720720e-02,-7.815029e+01
1.295531e+02,7.232150e+01,-2.526239e-02,-8.158622e+01
1.245403e+02,7.466088e+01,5.346298e-02,-6.387974e+01
1.352294e+02,7.275368e+01,-1.316098e-01,-9.274916e+01
1.276597e+02,7.333367e+01,4.327000e-02,-7.393687e+01
1.227152e+02,7.506610e+01,1.036107e-01,-5.957192e+01
1.306301e+02,7.467168e+01,-8.123262e-02,-7.517057e+01
1.276273e+02,7.256321e+01,-5.439620e-03,-7.655917e+01
1.281615e+02,7.315980e+01,2.296341e-02,-7.550099e+01
1.328305e+02,7.118567e+01,-8.491956e-02,-9.402979e+01
1.314571e+02,7.613660e+01,-1.167216e-01,-7.194259e+01
1.258317e+02,7.477208e+01,5.063556e-02,-6.579239e+01
1.246622e+02,7.420878e+01,7.120911e-02,-6.539776e+01
1.318138e+02,7.640821e+01,-6.883560e-02,-7.173312e+01
1.274318e+02,7.253347e+01,-9.115260e-02,-7.623065e+01
1.299058e+02,7.579426e+01,3.492380e-02,-7.009743e+01
1.266043e+02,7.361003e+01,8.934896e-02,-7.088590e+01
1.262654e+02,7.660613e+01,2.257793e-02,-6.139103e+01
1.240678e+02,7.501191e+01,9.086795e-02,-6.207831e+01
