% normalize=-1
% resample=no
% samplerate=44100
% version=0.64
% yaafedefinition=MFCC blockSize=512 stepSize=512
-4.047523e-01,-5.638506e-01,-2.643779e-02,-1.013019e-01,2.659803e-01,1.609432e-01,2.511566e-02,1.719184e-01,3.779235e-01,-2.079295e-02,2.450832e-02,-2.791682e-01,-3.367953e-01
2.771848e-01,6.537525e-02,-2.502253e-01,3.436718e-01,2.912852e-01,-1.079356e-01,-2.475517e-03,-3.665789e-02,3.216760e-01,-4.375247e-01,-4.163610e-01,1.050480e-01,-1.957298e-01
1.066140e-01,2.292946e-01,2.686019e-02,4.599533e-02,-3.625018e-01,-4.150183e-01,-2.569179e-01,-1.904069e-01,-2.506600e-01,-1.760490e-01,-5.107789e-02,8.014849e-02,4.344827e-02
-3.848804e-02,1.022652e-01,-3.239706e-02,2.159244e-01,1.050112e-01,-3.456515e-01,-5.648880e-01,-2.422906e-01,-1.344274e-02,-5.300171e-02,1.610220e-01,1.773921e-01,-8.125832e-02
-3.964035e-01,-1.965323e-01,2.583815e-01,7.109509e-02,-1.346329e-01,-1.845105e-01,2.432903e-01,-1.798735e-01,-9.627301e-02,3.533345e-01,-1.738129e-01,4.032125e-02,2.706218e-01
-2.685279e-01,-3.521310e-01,-2.610387e-01,-2.639723e-01,-2.361733e-01,-7.489435e-02,6.154302e-01,-5.751697e-02,3.881018e-01,3.201150e-01,9.554457e-02,2.739589e-01,2.223326e-01
3.179100e-01,-7.633659e-02,6.731682e-02,-2.049269e-02,4.441206e-01,5.557855e-02,-2.519778e-01,1.943481e-01,1.395217e-01,5.747088e-02,1.952554e-01,1.925251e-01,-4.864542e-01
-8.398135e-02,1.521450e-01,-1.276226e-01,-5.008900e-01,-1.245943e-01,2.325540e-01,1.128915e-02,-7.188003e-01,-2.356649e-01,6.177128e-01,-2.514493e-02,-1.736365e-01,1.437345e-01
9.142269e-02,5.271483e-01,2.907023e-01,1.953851e-01,3.418538e-01,-3.020150e-01,9.084731e-02,-9.014690e-04,1.052442e-01,-1.999864e-02,-9.261260e-02,1.621928e-01,-1.584712e-01
2.251858e-02,-2.539715e-01,1.412493e-01,-8.495798e-02,1.882882e-01,2.000066e-01,-5.458473e-02,3.413171e-01,1.800051e-01,1.692740e-01,-8.784019e-02,3.685354e-01,-8.240396e-02
-6.682419e-01,-1.084817e-01,1.534526e-02,-1.502345e-01,-2.004113e-02,1.498958e-01,-9.576311e-03,-3.041253e-01,-1.321491e-01,3.433737e-01,5.979232e-01,2.256016e-01,-2.961116e-01
1.778565e-01,-1.960948e-02,-6.038561e-02,4.452928e-01,1.335013e-01,-5.544626e-01,5.513602e-02,-5.598274e-02,1.794701e-01,2.220963e-01,2.606046e-01,1.980269e-01,8.042133e-02
-6.576493e-01,-6.837612e-01,-2.149380e-01,-3.307054e-02,-2.325131e-01,4.202052e-02,2.850209e-01,2.824413e-01,6.165416e-01,6.061630e-01,2.673697e-02,-3.371389e-01,-1.165745e-01
-4.245594e-01,-3.557960e-01,3.711915e-01,3.179892e-01,-3.052925e-01,-7.282829e-01,-4.107113e-01,2.070170e-01,2.748299e-01,1.970125e-01,-1.203419e-02,5.913542e-03,-5.133862e-03
-2.107435e-01,3.806737e-01,4.305819e-01,-4.079096e-02,-5.407317e-02,-3.313558e-01,7.382393e-02,5.244095e-01,-3.065238e-01,1.305566e-01,2.863607e-01,-2.981056e-02,-9.755740e-02
-2.340979e-01,-2.422803e-01,1.897453e-01,-1.737596e-01,-4.017448e-01,-6.326728e-02,-2.820300e-02,8.688597e-02,-1.656553e-01,1.250588e-01,8.380413e-02,1.345987e-01,4.552918e-01
3.131886e-02,3.517611e-01,2.429096e-01,-1.738290e-01,-3.576742e-01,-1.081198e-01,3.682672e-01,-2.192207e-02,1.670519e-01,3.180768e-01,3.713285e-01,-8.129321e-02,1.542662e-01
4.122421e-01,-2.408289e-01,-3.143918e-02,3.298050e-02,-2.971398e-01,-3.308429e-01,-2.158733e-01,-1.285386e-01,-2.633900e-02,4.164815e-01,1.120723e-01,-7.396873e-02,1.363975e-01
-2.262682e-01,4.031889e-01,6.387787e-01,4.988916e-02,-2.797531e-01,-2.768314e-02,2.960936e-01,3.732803e-01,-5.519863e-02,2.558190e-02,7.682539e-02,1.869905e-01,3.803354e-01
2.194767e-01,3.339351e-01,6.918596e-04,6.779737e-02,-3.187172e-01,1.605292e-01,7.394070e-02,3.598032e-01,4.756776e-01,1.944117e-01,1.476929e-01,2.917927e-02,3.149736e-01
-5.617392e-01,-4.209873e-01,-2.542332e-01,-3.863822e-01,-5.130241e-01,-3.552709e-01,-1.066967e-01,-1.027556e-01,1.198476e-01,1.538344e-01,-3.546609e-01,-1.143992e-01,7.693210e-02
-7.873907e-02,-2.248369e-01,-2.420372e-01,-2.809183e-01,-1.264538e-01,-8.925832e-02,-2.188209e-01,2.411143e-01,5.499303e-01,-2.490646e-02,-8.231379e-02,1.464931e-01,-3.835110e-02
1.662824e-01,4.089521e-01,5.525834e-02,7.338511e-03,-2.922877e-02,3.435542e-01,-1.036081e-01,-1.176785e-01,-9.066118e-02,-4.717737e-01,-4.260777e-01,-6.246070e-02,2.083348e-02
2.858956e-03,1.495802e-01,4.987236e-01,-1.218617e-01,-1.369396e-01,1.324883e-01,4.975855e-02,2.052521e-01,-8.738729e-05,-1.475118e-01,-3.120970e-02,1.136130e-03,5.095508e-02
4.446811e-01,1.806174e-01,-1.553244e-01,2.786739e-01,-8.431644e-02,1.459804e-01,2.487462e-02,1.882966e-01,-2.516419e-02,2.229290e-01,-8.999379e-02,1.138843e-02,1.605559e-02
-2.355659e-01,-2.248323e-01,-3.083091e-01,-7.417541e-02,-5.606951e-03,-1.907820e-01,9.320348e-02,1.525809e-01,2.258774e-01,2.839273e-01,3.684894e-01,-3.458831e-01,8.043236e-04
-2.640928e-01,-3.014362e-01,-2.620550e-01,8.629813e-03,-2.245824e-01,6.095386e-02,1.056989e-01,2.825243e-01,4.113805e-01,2.961801e-01,1.688028e-01,-6.803740e-02,-1.723214e-01
2.497328e-01,1.358482e-01,3.057139e-01,2.034059e-01,8.874504e-02,-1.910928e-01,-3.232538e-02,1.325102e-01,-2.937236e-01,8.749323e-02,1.241077e-01,-3.253407e-03,1.746192e-01
-9.612509e-02,-9.657523e-02,-1.088976e-01,-1.556065e-01,-1.238545e-01,-2.472706e-01,-8.974170e-02,1.820397e-01,2.114016e-01,2.232493e-01,1.584374e-01,-2.825187e-01,1.463412e-01
-4.414526e-01,-5.480250e-01,-2.128727e-02,-5.174713e-01,-6.092983e-02,3.939013e-02,-5.094345e-02,-1.580821e-01,1.897501e-01,4.511739e-01,2.460413e-01,1.774650e-01,3.091479e-01
-3.470676e-01,2.329398e-01,5.886059e-01,-1.105107e-01,-3.361896e-01,-3.367072e-01,-3.204504e-01,-9.704886e-02,-2.128018e-01,-5.547266e-02,4.281986e-02,-1.324544e-01,3.720920e-02
1.420964e-01,5.270483e-01,3.381674e-01,3.002243e-01,1.210187e-01,1.831515e-01,-9.607062e-02,-2.809663e-01,3.606504e-02,-1.237949e-01,-1.449677e-01,-3.602096e-01,-2.396718e-01
-4.860942e-01,1.819312e-01,-5.038181e-01,-1.578414e-01,6.545694e-02,2.784900e-01,-1.036544e-01,-4.212974e-01,1.813891e-01,3.030883e-02,2.119527e-01,3.593793e-01,1.679189e-01
-2.851868e-01,-8.567284e-02,-1.973164e-01,-6.151356e-01,-4.391099e-01,-4.164877e-01,-5.515378e-02,-1.040637e-01,6.413142e-02,2.775363e-01,-1.926706e-01,-2.529368e-01,3.697191e-01
-2.121043e-01,2.961869e-02,1.299708e-01,8.297081e-02,-3.499536e-01,-4.808334e-01,1.045106e-02,6.145784e-02,5.515732e-02,4.444797e-01,1.113840e-01,5.644623e-01,5.440696e-01
-6.298362e-02,-5.127023e-01,-1.926251e-01,4.630487e-01,6.371348e-01,-1.452453e-01,-5.855895e-01,1.558977e-01,-3.506772e-01,6.849572e-02,2.793950e-01,-2.067530e-01,2.824361e-01
-2.940623e-01,1.871612e-02,3.600521e-02,2.387770e-01,1.127364e-01,4.732960e-02,1.742413e-01,1.032787e-01,7.977155e-02,-3.471016e-02,1.075667e-01,1.875415e-02,2.464135e-01
3.012493e-02,1.887273e-01,-2.158466e-01,3.285502e-03,2.409960e-01,5.360223e-01,2.005377e-01,-1.383782e-02,1.521220e-01,4.069124e-01,-1.442482e-01,-3.125676e-01,9.708843e-02
-5.092583e-01,-2.224293e-01,-5.655625e-01,-1.276799e-01,4.001423e-01,2.583027e-01,-6.174774e-02,1.158069e-01,1.422951e-01,2.576688e-01,8.735399e-02,1.424042e-02,1.445060e-01
1.117813e-01,3.103063e-01,2.079157e-01,-9.275652e-02,-6.908070e-02,-6.862068e-02,-1.043854e-01,1.994419e-01,1.526585e-01,1.700666e-01,4.714747e-02,1.032867e-01,-7.679628e-03
-3.447052e-01,2.408157e-01,5.714238e-01,4.878184e-01,3.467351e-01,1.089752e-01,2.925515e-01,6.602037e-04,-2.823613e-02,3.721203e-01,2.165205e-01,-7.408173e-02,-4.976601e-02
-2.441014e-01,-1.137566e-01,3.835879e-01,3.961917e-01,2.797581e-02,3.880893e-02,2.440062e-01,-2.494913e-01,-2.623490e-01,2.964292e-01,3.027984e-01,5.273742e-01,-3.647068e-01
8.292934e-02,3.293068e-02,-2.553536e-01,-1.905500e-02,-2.104459e-01,1.068716e-01,1.451849e-01,2.565219e-01,-1.161458e-01,-4.798923e-01,-3.024853e-01,2.536436e-01,-1.756276e-01
-4.580913e-01,-7.599828e-02,-6.249927e-02,1.952660e-01,-1.533404e-01,-2.559590e-01,-2.838804e-01,-8.898894e-02,-3.741003e-01,-2.873140e-01,3.083814e-01,7.042925e-02,5.000325e-01
9.042052e-02,-3.111238e-01,-3.594939e-01,-2.732940e-01,-1.183629e-01,-4.667079e-01,-4.561583e-01,-6.260640e-02,-2.353686e-01,-1.363789e-01,-1.130551e-01,-3.373163e-01,9.267012e-02
-4.658094e-01,-9.715843e-02,2.518215e-03,-4.436247e-01,-4.684147e-01,2.517181e-01,-9.741775e-02,-5.094648e-01,-1.839255e-01,2.457870e-01,-5.039860e-02,2.623548e-01,3.233776e-01
-1.267851e-01,3.239676e-01,1.355431e-01,-2.672938e-01,-3.891522e-01,2.272363e-01,3.692593e-01,2.179798e-01,1.914357e-01,5.470012e-02,-1.008036e-01,-1.994276e-01,-4.282677e-02
-6.457751e-01,-4.117815e-01,9.221241e-02,4.188848e-01,1.061791e-01,-2.049690e-02,3.970566e-01,3.642420e-01,3.547298e-01,1.558466e-01,1.077668e-01,-3.172352e-01,-7.664883e-02
2.153345e-01,9.509797e-02,6.654282e-02,3.220886e-01,1.843071e-01,-1.082382e-01,-2.758058e-02,2.833467e-01,-4.172482e-02,-1.968767e-01,-1.937973e-01,1.908302e-01,1.555650e-01
-2.248439e-02,1.308717e-02,7.149590e-02,3.030020e-01,3.126783e-01,3.847897e-01,6.759507e-01,4.208373e-01,9.128063e-02,-3.329498e-01,-1.597500e-01,1.271473e-01,-2.417949e-01
-2.234910e-01,3.122285e-01,3.953905e-02,-2.034990e-01,1.341691e-01,1.975464e-01,1.867466e-01,-1.280745e-01,-8.806674e-02,4.761834e-02,4.162420e-01,-2.598766e-01,-3.163835e-01
9.097149e-05,-2.741404e-01,-2.766981e-01,1.833936e-01,1.107152e-01,1.867971e-01,1.609095e-01,3.060648e-01,9.537462e-02,-1.518225e-02,4.894766e-01,2.667003e-01,-9.647318e-02
2.816220e-01,-2.114271e-01,-5.227664e-01,2.647343e-01,3.726313e-03,-3.525295e-01,-2.670929e-01,-5.500360e-01,-2.328210e-05,-1.324335e-01,2.238587e-01,2.021580e-02,9.255408e-02
3.762300e-02,3.508491e-01,-2.191658e-01,2.707973e-01,-1.372483e-01,-6.016615e-01,-4.802518e-02,2.284957e-01,1.290478e-01,-1.077334e-01,-8.152093e-02,-6.613063e-02,3.272576e-01
-1.828818e-02,4.778786e-01,-7.490134e-02,-1.088851e-01,1.214364e-01,-2.112577e-01,3.000380e-01,-6.613560e-02,1.809361e-01,8.597008e-02,-2.660747e-02,-3.898985e-03,5.131388e-01
-3.245856e-01,2.316537e-01,3.105357e-01,2.092526e-01,2.270738e-01,-4.436116e-02,-1.780370e-01,-7.930024e-01,-3.064918e-01,1.647117e-01,-6.128250e-02,3.180127e-01,3.565411e-01
9.212890e-02,-1.446549e-01,-9.746808e-02,4.747182e-02,1.008863e-01,-1.961827e-01,-1.488404e-01,1.053379e-01,-1.553811e-01,9.406779e-02,-4.030629e-01,-1.774531e-01,4.955133e-02
5.564095e-01,2.287898e-01,-4.681059e-01,5.831860e-02,-3.641172e-01,4.947632e-02,-2.129645e-01,4.681817e-01,1.600360e-01,-3.707940e-01,1.662990e-01,4.990016e-01,9.228709e-02
-3.962688e-02,3.430008e-01,4.071601e-01,2.598482e-01,2.618745e-01,2.761266e-01,3.462787e-01,-1.446582e-01,2.929471e-01,6.027396e-02,1.927071e-01,-2.802483e-01,-1.256091e-01
-5.615269e-02,2.086587e-01,2.716970e-01,9.634820e-02,2.849204e-01,3.472987e-01,7.461470e-01,2.464860e-01,-2.799924e-01,-2.269631e-01,-2.366405e-01,-1.531152e-01,-2.918303e-01
-2.832322e-01,9.765509e-02,3.515885e-01,4.150496e-01,9.672651e-03,1.831742e-01,9.536402e-02,-9.416809e-02,-4.972488e-01,-2.441491e-01,1.560359e-01,5.115879e-02,1.827965e-02
2.267425e-01,1.786941e-01,-2.334044e-02,5.593279e-02,-3.156569e-01,-6.000701e-02,1.460132e-01,2.971110e-01,3.297489e-01,-2.662687e-01,-2.914072e-01,1.422054e-01,2.491316e-01
-1.979825e-01,1.236986e-01,-1.189146e-01,-4.522141e-01,-5.251942e-01,-6.570997e-02,-1.707445e-01,2.700332e-01,2.780144e-01,2.618337e-01,9.616151e-02,-1.252497e-01,5.901879e-01
9.249397e-02,-2.175145e-01,3.565497e-01,5.791766e-01,4.123478e-02,1.658364e-01,1.448848e-01,-1.888794e-01,7.451312e-02,4.691040e-02,2.390206e-01,1.138067e-01,-2.100273e-01
-3.604899e-01,-2.717939e-01,1.283226e-01,3.873712e-01,3.228793e-01,3.380775e-01,-2.342589e-01,-5.846772e-01,-4.951361e-01,-2.378243e-01,6.270637e-01,3.535492e-01,1.506419e-01
4.940595e-01,-4.491392e-01,-3.955376e-01,-3.708526e-01,-1.567307e-01,2.857077e-01,4.850017e-03,8.265325e-02,1.704504e-01,-1.145217e-01,1.178349e-02,1.979213e-01,-1.699902e-01
-6.324846e-03,3.166227e-02,1.519107e-01,-5.150872e-01,-2.292675e-01,-4.864838e-01,-2.360560e-01,-6.613177e-02,-2.116416e-01,-5.060131e-02,2.453126e-01,3.516699e-02,-8.164061e-02
-5.043451e-01,1.807723e-01,-1.156778e-01,3.067529e-01,1.062995e-01,1.194020e-01,5.818695e-01,6.780577e-02,1.313833e-01,1.349168e-01,-3.182029e-01,-3.535187e-01,8.235142e-02
1.151030e-01,-1.937988e-01,2.641748e-01,2.496973e-01,1.839663e-01,1.777860e-01,-1.809401e-01,-4.023760e-01,1.021970e-01,-9.258528e-02,5.829553e-02,1.497792e-01,9.953830e-02
2.734861e-01,-1.115428e-02,-2.310689e-01,-3.752276e-02,-3.007439e-01,6.138872e-02,-3.867911e-01,1.418522e-02,-1.893367e-01,-1.599474e-01,-5.029036e-02,8.142104e-02,3.809648e-01
-6.238867e-01,-3.395046e-01,2.054181e-01,-4.779946e-02,2.928084e-02,-4.181932e-02,2.451372e-01,1.718270e-01,1.499975e-01,-2.878506e-01,-5.570854e-01,-6.333059e-02,1.650480e-01
1.841945e-01,2.579473e-02,2.040616e-01,9.563733e-02,-1.276818e-01,1.379274e-01,-9.042023e-02,2.486308e-01,1.310882e-01,2.241325e-01,1.710440e-01,2.424679e-01,-1.729871e-01
2.073936e-01,4.342588e-02,2.483477e-01,-9.869309e-02,-5.129192e-01,4.224911e-01,-3.758718e-01,-1.270454e-01,-1.995531e-01,5.212762e-02,-1.198577e-01,-1.069209e-01,-8.643191e-02
3.321012e-02,2.115710e-02,3.147436e-01,3.613010e-01,5.391931e-01,-1.342294e-02,-5.389202e-02,3.153294e-01,8.086236e-02,1.472597e-01,2.268376e-01,3.802825e-01,-1.357664e-01
-2.161612e-01,5.918255e-02,2.038630e-01,-8.661954e-02,-5.633592e-01,-4.485831e-01,-2.612964e-01,3.401846e-01,1.350532e-01,-2.924205e-01,-1.792049e-01,1.669722e-01,5.895117e-02
-2.557703e-01,3.511439e-01,5.923236e-02,-7.378843e-02,2.343586e-01,3.508406e-01,5.081847e-01,1.557586e-01,-2.752975e-02,-4.244460e-01,-1.493965e-01,4.236681e-01,1.639873e-01
4.464262e-01,-6.923226e-02,-6.807496e-04,2.233856e-01,-7.201135e-02,-3.815357e-01,1.648084e-01,2.003921e-01,1.922920e-02,3.491719e-02,-2.727714e-01,-1.174839e-01,2.466657e-01
-3.135654e-01,1.768673e-02,1.082721e-01,-7.734322e-02,-1.163691e-01,-4.701077e-01,-4.974825e-01,2.391493e-01,4.622545e-01,2.157166e-01,1.833525e-01,9.724675e-02,-1.344952e-01
-4.217752e-01,1.023022e-01,-3.559361e-02,-2.684369e-01,-2.439107e-01,4.197679e-01,2.536180e-01,1.268026e-01,-8.285495e-02,-4.621076e-01,-1.275304e-01,-1.001044e-01,1.551435e-01
3.040587e-01,1.132424e-02,-6.978986e-02,-2.236050e-01,-5.717063e-01,-5.646679e-02,2.109152e-01,5.407385e-02,-2.417394e-01,-1.409576e-01,1.136709e-01,3.242877e-01,2.967815e-02
-6.482099e-01,-2.879065e-01,-3.236437e-01,-4.249554e-01,1.783083e-01,5.356899e-02,-1.725501e-01,2.745777e-02,4.024009e-01,1.260168e-01,1.184445e-01,4.035081e-01,2.713884e-01
1.531065e-01,5.304479e-01,-8.739866e-02,-1.184992e-01,-2.297214e-01,1.583331e-01,-3.976356e-02,-2.769061e-01,-1.175254e-01,2.945822e-02,-8.306946e-02,2.335400e-02,6.162708e-02
9.684712e-02,3.744063e-01,3.569592e-01,5.938444e-01,2.747452e-01,6.159001e-02,1.778834e-01,1.933390e-01,-7.396207e-02,-2.046896e-01,-4.301797e-01,2.018559e-01,-1.105605e-01
-3.513137e-01,-2.796736e-01,-5.978832e-01,-4.948959e-01,-2.025078e-01,-1.088040e-01,-1.489386e-01,2.103562e-01,2.639804e-01,9.239478e-02,1.250727e-01,2.286878e-01,-4.108057e-02
5.679122e-02,-3.158243e-01,-4.797680e-01,9.211936e-02,-5.236171e-01,-6.123596e-02,2.146881e-01,1.400628e-01,1.974988e-01,3.160889e-03,-1.160571e-01,2.356350e-01,-1.213782e-01
-3.895098e-01,5.133677e-01,4.761984e-04,-2.822008e-02,4.887419e-02,3.211130e-01,8.340263e-02,-1.367181e-01,7.498690e-02,6.997008e-02,-3.144411e-02,2.070931e-01,2.742593e-01
2.064496e-02,-3.803960e-02,-2.564849e-02,-1.685868e-01,-2.827869e-02,-2.696902e-02,-4.694460e-01,-1.099285e-02,-6.463473e-02,9.121852e-02,-2.199807e-01,-1.128175e-01,1.707002e-01
8.492452e-02,3.616427e-02,2.608724e-01,-8.804774e-02,1.661710e-01,-1.568082e-01,5.631207e-01,-3.818180e-01,-3.396602e-01,-2.756607e-04,-1.047253e-01,-1.467910e-02,3.501519e-01
3.248211e-01,-7.863354e-02,1.164536e-01,1.619019e-01,1.417671e-01,-4.068706e-02,-4.500955e-01,-1.000971e-01,-1.785806e-01,6.019385e-02,-7.931990e-03,1.943521e-01,2.507187e-02
-3.547404e-01,-2.105797e-01,-2.753440e-01,-7.213181e-01,-6.115470e-01,-2.909055e-01,-2.257591e-01,-4.151661e-02,3.786020e-02,5.438310e-01,2.123213e-01,6.703099e-02,3.592223e-01
-2.725694e-01,-4.247603e-01,-3.177825e-01,7.686890e-02,3.202714e-01,5.539877e-02,8.097216e-02,9.690150e-02,3.679765e-01,-2.241225e-01,-2.544818e-01,-8.032530e-02,2.406801e-01
-4.135846e-01,4.715995e-02,-1.613302e-01,-5.915446e-01,-3.938654e-01,2.026585e-01,9.701663e-02,-4.044304e-01,7.013779e-02,1.538114e-01,2.074346e-01,1.979489e-02,2.560344e-03
-1.854879e-01,-3.428829e-01,-2.328783e-02,1.402342e-01,2.856449e-01,3.215701e-01,7.852823e-02,-1.771406e-01,-2.209958e-01,3.888200e-01,2.768767e-01,-5.541881e-02,-2.437551e-01
3.285215e-01,2.193719e-02,3.140769e-02,8.951920e-02,-1.400139e-01,-3.529747e-01,1.026890e-01,1.037374e-01,-1.524154e-01,-7.488414e-02,2.114078e-01,2.262587e-01,2.027780e-01
-2.480984e-01,-2.763386e-01,5.286173e-02,5.230271e-01,1.334706e-01,-9.244826e-02,4.866363e-02,3.315716e-01,1.394983e-01,2.193599e-01,1.412760e-01,-1.791628e-01,-2.240768e-01
1.967322e-01,8.995401e-02,3.724329e-02,-1.557364e-01,-5.742977e-02,-2.496674e-01,-3.882285e-01,3.495104e-01,1.305867e-01,4.227783e-02,-3.842333e-02,-4.648954e-02,1.671910e-01
9.522232e-03,2.691924e-01,7.847117e-02,1.552575e-01,3.546051e-01,2.709132e-01,3.332892e-01,1.164075e-01,-4.137400e-02,-2.535638e-01,-3.938371e-01,-2.469036e-01,-3.204284e-01
-2.117409e-01,-1.912135e-01,5.613522e-02,-1.085039e-01,-2.831367e-01,-1.714107e-01,6.714503e-02,1.449740e-01,-2.237583e-01,-2.262466e-01,-7.748154e-02,-8.341265e-03,3.278192e-02
-2.922881e-02,1.274558e-01,1.496342e-01,-2.788873e-03,4.491038e-01,-4.519968e-01,-5.213581e-03,2.604752e-02,-1.203821e-02,-7.391670e-02,-8.117977e-02,-2.629521e-01,-3.553032e-01
3.349827e-01,7.071330e-02,2.064457e-01,-5.346076e-02,9.355339e-02,-7.483888e-02,-3.020261e-01,1.033238e-01,1.720114e-02,2.404315e-01,8.053196e-02,5.426059e-02,8.262754e-02
-9.357633e-02,-4.316104e-01,-2.277210e-01,-1.719532e-01,-3.246097e-01,-3.322167e-01,-3.913585e-01,-5.563611e-02,1.774420e-01,2.777244e-01,-1.365110e-01,1.390560e-01,-1.246430e-01
-3.773933e-01,-6.372652e-01,-2.107851e-01,-1.033628e-01,-3.824765e-01,-2.023165e-01,2.776104e-01,1.630949e-01,1.064247e-01,-1.112142e-01,2.069447e-02,-7.602628e-02,-6.579895e-03
2.253472e-01,3.918787e-01,1.926460e-01,2.573083e-01,-4.311309e-01,2.391918e-01,1.247242e-01,1.797704e-01,4.262891e-02,-4.028025e-01,-2.018648e-01,1.103532e-01,9.808642e-02
-2.154953e-01,-7.490253e-02,-5.568026e-01,-1.954450e-01,-1.611257e-02,-2.146531e-01,4.579294e-01,1.281836e-01,-1.790692e-01,2.968317e-01,-1.057951e-01,-2.157282e-01,2.624935e-01
3.279946e-01,2.852216e-01,-6.872222e-02,-1.870469e-03,-4.521382e-02,9.698982e-02,2.293582e-01,-1.254561e-01,1.768309e-01,-1.795142e-01,-2.941024e-01,-2.025980e-01,1.872453e-01
-3.621499e-02,1.182786e-01,-2.289621e-01,-2.623176e-01,-1.484842e-01,3.424863e-02,-1.113438e-01,4.255378e-01,3.101040e-01,3.284926e-01,-5.577575e-02,3.112691e-03,-1.069200e-01
-1.086437e-01,-1.474394e-01,-1.515925e-01,6.666233e-01,1.063009e-01,-2.495583e-01,-4.398610e-01,2.357809e-01,-2.016970e-02,-1.736491e-01,2.515401e-01,-8.265582e-01,-2.879347e-01
3.274849e-01,3.052844e-01,2.076150e-02,8.235985e-02,-1.431621e-01,4.155875e-01,-1.437305e-01,-5.536913e-01,-8.524560e-02,7.818434e-02,-2.496322e-01,-2.845452e-02,-9.522193e-02
5.075433e-01,2.794296e-01,7.013861e-01,-2.452575e-02,-1.536798e-01,2.254566e-01,-7.576537e-02,-8.388488e-02,-2.262684e-01,7.509784e-02,-1.324699e-01,1.107584e-01,-1.894710e-01
2.072260e-03,2.446390e-01,4.102066e-01,-2.377284e-01,-2.324601e-01,9.882748e-02,1.738788e-01,4.701507e-01,-1.809689e-02,-2.913595e-01,-3.269168e-01,-5.916521e-01,1.312652e-01
-2.669433e-02,3.492516e-01,2.883532e-01,5.889636e-01,4.391417e-01,2.732689e-01,1.184868e-01,-1.332841e-01,2.458349e-01,3.316117e-01,-2.217219e-01,1.602210e-01,-4.473666e-01
-7.689590e-02,-9.129207e-03,9.796745e-02,2.626657e-01,1.558716e-01,-2.955937e-01,8.073123e-02,-3.315884e-01,3.445598e-01,2.959618e-02,-6.323406e-02,5.002006e-01,3.591866e-01
2.436089e-01,3.335172e-01,8.437442e-02,-4.303836e-01,-4.157662e-02,1.736016e-01,9.375879e-02,-1.754596e-01,4.121026e-02,2.294115e-01,3.668200e-01,-2.268114e-01,-7.450321e-02
1.156225e-01,1.552004e-01,-1.987200e-01,3.113554e-01,1.787806e-01,-2.312236e-01,3.336396e-02,1.623880e-01,2.658814e-01,4.340987e-01,2.482313e-01,-2.163428e-04,-1.273284e-01
-5.321589e-01,1.310644e-01,2.750647e-01,1.433851e-02,2.502127e-01,1.958182e-01,2.991583e-01,4.084795e-02,1.453464e-03,-1.291209e-01,4.333491e-01,-1.738571e-02,-2.869299e-01
1.526010e-01,4.762263e-01,6.485262e-02,-2.891310e-01,-6.158123e-01,3.465108e-02,9.701615e-02,5.306412e-01,2.106557e-01,1.872093e-01,-7.213530e-02,1.307621e-01,3.713641e-01
